RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-03-01;CEGR3;BRCEGRACNOR4;CEGR;100;60;1;6000
2021-03-01;CESP3;BRCESPACNOR3;CESP;13177;29,3183516;1;386327,92
2021-03-01;CESP6;BRCESPACNPB4;CESP;2717348;29,4160925;1;79933760,3
2021-03-01;CGAS5;BRCGASACNPA3;CGAS;1730;176,8727167;1;305989,8
2021-03-01;CGRA4;BRCGRAACNPR9;CGRA;8711;34,5690311;1;301130,83
2021-03-01;CHCM34;BRCHCMBDR001;CHCM;46488;57,5052108;1;2673302,24
2021-03-01;CHVX34;BRCHVXBDR008;CHVX;2534;56,16;1;142309,44
2021-03-01;CIEL3;BRCIELACNOR3;CIEL;75750262;3,8407739;1;290939630,3
2021-03-01;CLSC4;BRCLSCACNPR3;CLSC;100;52,17;1;5217
2021-03-01;CMCS34;BRCMCSBDR008;CMCS;43;57,2486046;1;2461,69
2021-03-01;CMIG3;BRCMIGACNOR6;CMIG;4296083;15,5341066;1;66735811,499968
2021-03-01;CMIG4;BRCMIGACNPR3;CMIG;41595177;13,2571618;1;551433992,59
2021-03-01;CMIN3;BRCMINACNOR2;CMIN;1142106;9,1516;1;10452097,36
2021-03-01;CNTO3;BRCNTOACNOR5;CNTO;6203255;24,0603315;1;149252371,91
2021-03-01;COCA34;BRCOCABDR002;COCA;60348;46,0699827;1;2780231,32
2021-03-01;COCE3;BRCOCEACNOR0;COCE;10;51,24;1;512,4
2021-03-01;COCE5;BRCOCEACNPA3;COCE;18050;55,6543656;1;1004561,3
2021-03-01;COGN3;BRCOGNACNOR2;COGN;147332402;4,2779932;1;630287027,11
2021-03-01;COLG34;BRCOLGBDR000;COLG;40;60,59;1;2423,6
2021-03-01;COWC34;BRCOWCBDR006;COWC;29958;47,4741291;1;1422229,96
2021-03-01;CPFE3;BRCPFEACNOR0;CPFE;7289747;31,3954765;1;228865080,88
2021-03-01;CPLE3;BRCPLEACNOR8;CPLE;122110;62,1040561;1;7583526,3
2021-03-01;CPLE6;BRCPLEACNPB9;CPLE;9188731;64,3537663;1;591329448,12
2021-03-01;CPTS11;BRCPTSCTF004;CPTS;2120;99,9491179;1;211892,13
2021-03-01;CRFB3;BRCRFBACNOR2;CRFB;14957749;19,8420991;1;296793138,95
2021-03-01;CRIV3;BRCRIVACNOR4;CRIV;12;6,86;1;82,32
2021-03-01;CRIV4;BRCRIVACNPR1;CRIV;100;6,4;1;640
2021-03-01;CRPG5;BRCRPGACNPA3;CRPG;12979;42,2583242;1;548470,79
2021-03-01;CSAN3;BRCSANACNOR6;CSAN;12756636;83,0167009;1;1059013835,33
2021-03-01;CSCO34;BRCSCOBDR004;CSCO;35617;50,4310859;1;1796203,99
2021-03-01;CSED3;BRCSEDACNOR9;CSED;11995700;13,9615024;1;167477994,96
2021-03-01;CSMG3;BRCSMGACNOR5;CSMG;7003238;15,6685921;1;109730880,1396
2021-03-01;CSNA3;BRCSNAACNOR6;CSNA;24091200;34,055107;1;820428394,13
2021-03-01;CSRN6;BRCSRNACNPB1;CSRN;2;15,8;1;31,6
2021-03-01;CTGP34;BRCTGPBDR000;CTGP;77;61,9163636;1;4767,56
2021-03-01;CTNM4;BRCTNMACNPR6;CTNM;5700;5,6807017;1;32380
2021-03-01;CTSA3;BRCTSAACNOR3;CTSA;5332;2,9098705;1;15515,43
2021-03-01;CTSA4;BRCTSAACNPR0;CTSA;71;1,91;1;135,61
2021-03-01;CURY3;BRCURYACNOR3;CURY;558871;10,3381467;1;5777690,43
2021-03-01;CVBI11;BRCVBICTF001;CVBI;9988;109,5970885;1;1094655,72
2021-03-01;CVCB3;BRCVCBACNOR1;CVCB;9489257;18,6754943;1;177216565,6
2021-03-01;CYRE3;BRCYREACNOR7;CYRE;23742449;26,962195;1;640148539,75
2021-03-01;D1LR34;BRD1LRBDR001;D1LR;10;191,21;1;1912,1
2021-03-01;D1OC34;BRD1OCBDR007;D1OC;31212;63,77046;1;1990403,6
2021-03-01;DDNB34;BRDDNBBDR008;DDNB;10;372,35;1;3723,5
2021-03-01;DIRR3;BRDIRRACNOR0;DIRR;3231219;13,8386188;1;44715608,32
2021-03-01;DISB34;BRDISBBDR006;DISB;19704;71,4937215;1;1408712,28999
2021-03-01;DIVO11;BRDIVOCTF002;DIVO;807;64,6917596;1;52206,25
2021-03-01;DMMO3;BRDMMOACNOR0;DMMO;2775976;0,9719326;1;2698061,71
2021-03-01;DMVF3;BRDMVFACNOR9;DMVF;32256;11,1667956;1;360196,16
2021-03-01;DTEX3;BRDTEXACNOR3;DTEX;11161008;19,9438393;1;222593350,92
2021-03-01;E1TR34;BRE1TRBDR003;E1TR;1;242;1;242
2021-03-01;EAIN34;BREAINBDR007;EAIN;20;377,34;1;7546,8
2021-03-01;EALT3;BREALTACNOR4;EALT;320;19,14;1;6124,8
2021-03-01;EALT4;BREALTACNPR1;EALT;4;4,77;1;19,08
2021-03-01;EBAY34;BREBAYBDR009;EBAY;8602;158,78;1;1365825,56
2021-03-01;ECOO11;BRECOOCTF008;ECOO;4;116,18;1;464,72
2021-03-01;ECOR3;BRECORACNOR8;ECOR;11436256;12,1500185;1;138950722,59
2021-03-01;EGIE3;BREGIEACNOR9;EGIE;12849377;43,7017374;1;561540100,38
2021-03-01;ELET3;BRELETACNOR6;ELET;26393794;30,3843783;1;801959024,11
2021-03-01;ELET6;BRELETACNPB7;ELET;6545946;32,0403411;1;209734342,91
2021-03-01;ELMD3;BRELMDACNOR3;ELMD;240657;17,0823644;1;4110990,58
2021-03-01;EMAE4;BREMAEACNPR1;EMAE;336;56,7007142;1;19051,44
2021-03-01;EMBR3;BREMBRACNOR4;EMBR;25773631;10,8513622;1;279679006,92
2021-03-01;ENAT3;BRENATACNOR0;ENAT;2057025;12,7872294;1;26303650,72
2021-03-01;ENBR3;BRENBRACNOR2;ENBR;27583971;19,2215385;1;530206361,84
2021-03-01;ENEV3;BRENEVACNOR8;ENEV;8766639;69,362652;1;608077330,52
2021-03-01;ENGI11;BRENGICDAM16;ENGI;4554813;48,4669608;1;220757943,18
2021-03-01;ENGI3;BRENGIACNOR0;ENGI;8800;17,554659;1;154481
2021-03-01;ENGI4;BRENGIACNPR7;ENGI;13935;7,09;1;98799,15
2021-03-01;ENJU3;BRENJUACNOR9;ENJU;1093492;16,6550545;1;18212168,89
2021-03-01;EQIX34;BREQIXBDR002;EQIX;2595;45,2582658;1;117445,2
2021-03-01;EQTL3;BREQTLACNOR0;EQTL;8972218;22,2160621;1;199327352,52
2021-03-01;ESPA3;BRESPAACNOR7;ESPA;1557854;21,3837397;1;33312744,54
2021-03-01;ETER3;BRETERACNOR3;ETER;2687312;12,8280042;1;34472849,72
2021-03-01;EUCA4;BREUCAACNPR8;EUCA;33458;7,4741861;1;250071,32
2021-03-01;EURP11;BREURPCTF018;EURP;94289;10,2331559;1;964874,04
2021-03-01;EVEN3;BREVENACNOR8;EVEN;11916461;11,1769646;1;133189863,34
2021-03-01;EXXO34;BREXXOBDR006;EXXO;21432;75,4579619;1;1617215,04
2021-03-01;EZTC3;BREZTCACNOR0;EZTC;10020652;36,0901846;1;361647180,65
2021-03-01;F1NI34;BRF1NIBDR004;F1NI;19177;48,1899911;1;924139,46
2021-03-01;FBOK34;BRFBOKBDR006;FBOK;64983;52,2686771;1;3396575,45
2021-03-01;FDMO34;BRFDMOBDR008;FDMO;726;64,59;1;46892,34
2021-03-01;FDXB34;BRFDXBBDR002;FDXB;4;1413;1;5652
2021-03-01;FESA3;BRFESAACNOR8;FESA;48;36,2395833;1;1739,5
2021-03-01;FESA4;BRFESAACNPR5;FESA;206211;23,7623064;1;4900048,98
2021-03-01;FHER3;BRFHERACNOR5;FHER;191148;4,4842594;1;857157,22
2021-03-01;FIND11;BRFINDCTF007;FIND;21863;111,3215679;1;2433823,44
2021-03-01;FLRY3;BRFLRYACNOR5;FLRY;14768995;27,4990475;1;406133296,46
2021-03-01;FRAS3;BRFRASACNOR0;FRAS;130600;11,6651883;1;1523473,6
2021-03-01;FRIO3;BRFRIOACNOR2;FRIO;81;81,9501234;1;6637,96
2021-03-01;FSLR34;BRFSLRBDR001;FSLR;37;223,69;1;8276,53
2021-03-01;G1SK34;BRG1SKBDR008;G1SK;292;37,56;1;10967,52
2021-03-01;GEOO34;BRGEOOBDR000;GEOO;200658;62,3119928;1;12503399,86
2021-03-01;GEPA3;BRGEPAACNOR2;GEPA;400;39,02;1;15608
2021-03-01;GFSA3;BRGFSAACNOR3;GFSA;9411979;4,8842335;1;45970303,37
2021-03-01;GGBR3;BRGGBRACNOR1;GGBR;226742;20,8571506;1;4729192,06
2021-03-01;GGBR4;BRGGBRACNPR8;GGBR;65805531;24,8780027;1;1637110178,44
2021-03-01;GGRC11;BRGGRCCTF002;GGRC;22699;142,9049878;1;3243800,32
2021-03-01;GMAT3;BRGMATACNOR7;GMAT;18080281;8,3141306;1;150321817,79
2021-03-01;GMCO34;BRGMCOBDR008;GMCO;100;69,635;1;6963,5
2021-03-01;GNDI3;BRGNDIACNOR2;GNDI;7262144;92,62354;1;672645485,68
2021-03-01;GOAU3;BRGOAUACNOR1;GOAU;97243;10,0574513;1;978016,74
2021-03-01;GOAU4;BRGOAUACNPR8;GOAU;16093898;11,2874238;1;181658648,6
2021-03-01;GOGL34;BRGOGLBDR001;GOGL;22093;74,4776042;1;1645433,71
2021-03-01;GOGL35;BRGOGLBDR019;GOGL;3046;75,71;1;230612,66
2021-03-01;GOLD11;BRGOLDCTF015;GOLD;160;10,6024375;1;1696,39
2021-03-01;GOLL4;BRGOLLACNPR4;GOLL;7181680;23,3242083;1;167507000,6
2021-03-01;GOVE11;BRGOVECTF004;GOVE;1091;51,065362;1;55712,31
2021-03-01;GPAR3;BRGPARACNOR4;GPAR;4;110,75;1;443
2021-03-01;GPCP3;BRGPCPACNOR4;GPCP;6995;21,9396211;1;153467,65
2021-03-01;GPIV33;BRGPIVBDR003;GPIV;6152;3,785182;1;23286,44
2021-03-01;GPRO34;BRGPROBDR009;GPRO;2;42,08;1;84,16
2021-03-01;GRND3;BRGRNDACNOR3;GRND;8281654;7,7587318;1;64255132,4
